respondent_id,dna_segment,monthly_income_midpoint,age_group,city_tier,gender,occupation,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,stress_score,life_stage,current_mood,reader_identity,personalization_importance,books_per_month,reads_morning,reads_commute,reads_afternoon,reads_evening,reads_latenight,reads_weekend,reading_motivation,genre_fantasy,genre_selfhelp,genre_literary,genre_romance,genre_thriller,genre_biography,genre_business,discovery_social,discovery_friends,discovery_apps,social_sharing_level,format_preference,interest_books,interest_journal,interest_bookmark,interest_candle,interest_tote,interest_apparel,interest_decor,interest_annotation,interest_pin,subscription_interest,eco_importance,gifting_behaviour,barrier_price,barrier_quality,barrier_trust,barrier_delivery,barrier_privacy,barrier_platform,trust_driver,discount_preference,psm_too_cheap,psm_bargain,psm_expensive_ok,psm_too_expensive,max_single_spend,lifestyle_spend,monthly_book_spend,shops_amazon,shops_flipkart,shops_d2c,shops_instagram,shops_offline,payment_method,impulse_buying,nps_proxy,switching_tendency,platform_interest,share_intent,reading_habit_status,purchase_intent,will_buy,format_class,data_quality_flag
BDNA0326,Curious Explorer,15000,7,1,2,2,5,4,5,4,3,0,1,5,3,4,0.0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,2,3,1,0,1,1,1,1,0,1,0,2,2,3,1,0,0,0,0,0,2,3,154,376.0,577,861,350,250,100,1,0,0,1,1,1,2,6,2,2,1,3,3,0,2,clean
BDNA0327,Emotional Reader,15000,3,3,1,3,4,3,2,5,3,12,2,3,3,3,5.0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,3,2,1,0,0,1,0,0,1,0,0,2,4,2,0,0,0,1,0,0,6,1,135,399.0,608,753,750,1000,100,1,0,0,0,1,2,3,7,2,2,2,4,1,1,1,clean
BDNA0328,Emotional Reader,15000,6,3,2,2,3,4,2,4,4,11,7,2,1,4,2.5,1,0,0,1,1,1,3,0,0,0,1,0,0,0,1,0,0,4,1,1,1,1,1,1,1,0,1,1,2,2,2,0,0,0,0,0,0,1,2,218,436.0,731,871,750,250,100,1,1,0,0,0,1,4,6,3,2,3,2,3,0,1,clean
BDNA0329,Productivity Achiever,15000,3,2,2,3,2,4,4,3,3,8,4,6,2,5,2.5,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,2,4,1,1,0,0,0,0,1,1,0,2,3,2,0,0,0,0,0,0,6,2,237,614.0,1008,1587,750,1000,100,1,1,0,0,1,4,3,6,1,1,1,3,2,1,3,clean
BDNA0330,Midnight Escapist,15000,6,2,1,2,3,1,3,2,5,12,4,1,1,3,1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,1,0,3,1,4,1,1,0,1,0,0,6,4,285,437.0,592,972,350,1000,350,1,1,0,1,0,2,2,7,1,4,3,2,2,1,1,clean
BDNA0331,Productivity Achiever,60000,4,2,1,4,3,5,3,4,3,7,6,3,2,4,8.0,0,1,0,0,1,0,4,0,0,0,1,1,0,1,0,0,0,2,4,1,0,1,0,0,0,1,1,0,2,2,2,0,0,0,1,0,0,5,2,436,1022.0,1760,2363,2500,4500,1500,1,0,0,0,0,3,3,6,1,2,4,1,4,0,3,clean
BDNA0332,Curious Explorer,30000,3,2,1,6,5,2,3,4,3,6,2,1,6,5,2.5,0,0,0,1,0,0,3,1,1,1,1,1,0,1,1,0,0,1,4,1,1,0,1,1,1,1,0,0,3,3,3,1,0,1,0,0,1,1,1,120,458.0,687,1039,1500,2250,350,1,1,0,0,1,1,1,6,2,3,3,1,2,1,3,clean
BDNA0333,Midnight Escapist,15000,3,3,2,1,3,2,2,4,4,8,1,6,1,5,1.0,0,0,0,0,1,0,3,1,1,1,1,0,1,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,3,2,199,449.0,669,806,350,1000,350,0,1,0,0,0,4,2,8,1,3,4,3,1,1,1,clean
BDNA0334,Midnight Escapist,15000,3,2,1,5,3,2,3,3,5,11,1,1,4,3,2.5,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,2,1,1,1,1,1,0,0,1,0,1,2,2,3,0,0,0,0,0,0,3,3,156,305.0,435,722,750,1000,350,1,1,0,0,0,3,3,7,1,2,3,2,2,1,1,clean
BDNA0335,Midnight Escapist,30000,3,2,2,2,1,3,3,2,4,11,5,3,1,4,2.5,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,0,1,3,1,1,1,1,1,0,0,1,0,1,2,2,3,0,0,0,0,1,0,3,3,383,674.0,1060,1477,1500,1000,750,1,1,0,0,0,4,3,4,2,5,2,5,1,1,1,clean
BDNA0336,Midnight Escapist,30000,4,4,1,1,3,2,3,4,4,10,1,1,4,4,1.0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,3,2,1,1,0,0,1,0,0,1,0,1,3,3,1,1,0,0,0,0,3,2,316,520.0,790,1176,750,2250,750,1,0,1,0,0,3,1,10,4,1,1,1,1,1,1,clean
BDNA0337,Curious Explorer,30000,2,1,1,3,5,3,4,2,3,9,1,4,3,4,2.5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,2,2,2,1,0,0,0,0,0,5,2,324,565.0,950,1209,750,2250,350,1,1,1,1,0,1,2,7,4,1,1,5,2,1,1,clean
BDNA0338,Curious Explorer,60000,3,1,1,1,5,4,4,4,4,3,5,4,5,5,8.0,1,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,2,3,1,1,1,0,1,0,1,0,0,2,3,1,1,0,1,1,0,0,1,1,329,740.0,1100,1841,2500,2250,750,1,0,0,1,1,4,1,6,3,3,3,1,2,1,2,clean
BDNA0339,Productivity Achiever,15000,4,1,2,1,3,4,3,3,2,7,3,1,2,3,2.5,0,1,0,1,0,0,6,0,1,0,0,0,1,1,1,0,0,2,1,0,0,1,1,0,0,0,1,1,3,2,1,0,0,0,0,1,0,1,4,373,736.0,1084,1841,1500,1000,100,0,1,1,0,0,1,4,10,1,2,4,5,1,1,1,clean
BDNA0340,Midnight Escapist,30000,3,1,2,1,2,2,2,2,5,6,1,3,4,4,5.0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,2,2,1,1,1,1,0,1,1,0,0,1,4,3,0,0,0,1,0,0,5,2,312,676.0,1042,1448,1500,1000,350,0,1,1,1,0,1,3,8,1,2,1,1,1,1,1,clean
BDNA0341,Productivity Achiever,15000,5,1,2,3,4,5,3,3,1,6,4,2,6,3,2.5,0,1,0,0,1,0,2,1,1,0,0,0,1,1,0,1,0,2,1,1,1,0,0,0,1,0,1,0,3,3,2,0,0,1,0,1,1,1,6,212,560.0,921,1078,750,1000,100,1,0,0,0,0,4,4,4,1,1,3,2,1,1,1,clean
BDNA0342,Productivity Achiever,100000,5,1,2,2,3,4,3,3,3,4,4,2,1,4,5.0,0,0,1,0,0,1,2,0,1,1,0,0,0,1,0,0,0,1,2,1,1,1,0,0,1,0,1,0,2,4,2,0,0,0,0,1,0,6,4,541,1195.0,2043,2838,2500,7500,1500,1,0,0,1,0,5,4,7,3,3,2,1,3,0,1,clean
BDNA0343,Midnight Escapist,15000,5,4,1,3,1,3,3,4,3,9,2,1,2,4,1.0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,1,1,0,3,1,1,1,0,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,4,251,454.0,692,974,750,250,100,1,1,0,0,0,2,3,9,2,2,3,3,1,1,1,clean
BDNA0344,Productivity Achiever,30000,3,2,1,3,4,4,3,2,1,9,3,4,2,5,5.0,1,0,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,3,3,1,1,0,1,0,0,0,1,1,3,3,2,0,0,0,0,0,0,6,2,355,848.0,1417,1817,1500,2250,350,1,1,1,0,0,2,3,6,4,2,3,4,3,0,2,clean
BDNA0345,Productivity Achiever,60000,5,1,2,4,4,4,2,4,1,10,6,2,5,5,8.0,1,0,1,0,0,0,4,1,1,0,0,1,1,1,1,0,0,3,4,1,1,0,0,1,0,1,0,0,2,2,2,0,0,0,0,0,0,2,1,502,1176.0,1928,2724,2500,4500,1500,0,1,1,1,0,1,4,9,3,3,3,3,3,0,3,clean
BDNA0346,Emotional Reader,15000,3,1,1,2,4,3,4,4,2,8,4,6,2,3,2.5,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,1,1,3,1,1,0,0,1,0,1,1,1,0,1,4,1,0,0,1,0,0,0,2,1,261,539.0,692,1354,350,250,100,0,1,0,0,1,1,3,6,3,3,2,2,1,1,1,clean
BDNA0347,Emotional Reader,5000,3,2,1,1,3,2,2,4,3,6,1,3,1,3,2.5,1,1,1,0,0,1,3,1,1,0,1,0,0,0,0,0,0,4,1,1,0,0,1,0,1,1,1,0,2,3,2,0,0,1,0,0,0,3,5,309,482.0,848,1020,150,250,100,1,1,1,1,1,1,3,10,2,2,4,1,2,1,1,clean
BDNA0348,Midnight Escapist,5000,3,2,2,4,2,3,3,4,5,10,2,6,5,5,8.0,0,0,0,0,0,0,5,1,1,1,0,1,1,0,1,0,0,3,2,1,0,1,1,1,1,1,0,0,2,2,2,0,1,0,0,0,1,3,2,53,261.0,465,723,150,250,100,1,0,1,0,1,1,2,8,1,1,5,3,1,1,1,clean
BDNA0349,Productivity Achiever,30000,3,2,2,6,4,4,4,3,4,4,3,2,5,5,0.0,1,0,0,0,0,0,3,0,1,0,0,0,1,1,1,0,0,2,5,1,0,1,1,1,0,1,1,0,3,1,2,0,0,0,0,0,0,1,4,402,747.0,1222,1633,1500,2250,350,0,1,1,0,0,5,4,6,2,2,3,1,2,1,3,clean
BDNA0350,Emotional Reader,15000,5,4,2,2,3,3,3,5,4,10,2,4,6,4,0.0,0,0,0,1,1,1,5,1,1,1,1,1,1,0,0,1,0,3,1,1,1,1,1,1,1,0,1,0,2,3,3,1,1,1,0,0,0,2,5,263,461.0,736,1044,750,1000,100,1,0,1,0,1,1,3,6,1,3,4,2,1,1,1,clean
BDNA0351,Productivity Achiever,15000,4,1,2,5,4,4,3,3,3,5,7,2,2,3,1.0,0,0,0,1,0,1,2,0,1,1,0,0,0,1,1,0,0,2,3,0,1,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,1,1,1,225,599.0,892,1434,1500,1000,350,0,0,0,1,0,2,3,9,2,1,3,1,1,1,2,clean
BDNA0352,Curious Explorer,5000,6,2,2,5,4,3,4,3,2,5,3,4,5,5,2.5,0,0,1,0,0,0,2,1,1,1,0,0,1,0,1,0,1,3,5,1,0,1,1,1,1,1,0,0,1,2,2,0,0,0,0,0,0,6,2,165,405.0,747,1082,150,250,100,1,0,0,1,0,1,2,5,3,1,2,1,2,1,3,clean
BDNA0353,Emotional Reader,15000,3,2,2,3,4,4,3,5,3,5,3,3,3,3,1.0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,3,2,0,1,1,0,1,0,1,1,1,1,2,2,0,0,0,0,0,0,3,4,234,450.0,668,911,750,250,100,1,0,1,0,0,4,4,8,2,3,4,2,2,1,1,clean
BDNA0354,Midnight Escapist,60000,6,3,1,1,2,2,3,5,4,9,4,6,1,4,5.0,0,0,0,1,1,0,4,1,0,0,0,1,1,0,1,1,0,2,3,1,0,1,1,0,0,1,0,1,1,2,4,0,1,0,0,0,0,2,5,423,882.0,1538,1999,1500,4500,1500,0,1,1,0,0,1,1,5,1,2,3,5,2,1,2,clean
BDNA0355,Midnight Escapist,5000,4,4,1,4,3,3,4,4,4,14,2,4,1,4,2.5,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,4,2,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,2,113,386.0,664,911,150,250,100,0,1,1,0,1,4,2,7,2,3,1,2,3,0,1,clean
BDNA0356,Emotional Reader,60000,3,2,1,1,4,3,2,3,4,9,5,4,4,4,5.0,1,1,0,0,0,0,5,0,0,1,0,0,0,0,1,1,1,2,3,0,1,0,0,1,1,0,0,0,2,2,3,0,0,1,0,0,0,5,6,458,890.0,1543,2089,1500,4500,350,1,0,0,0,0,2,2,8,2,2,4,4,1,1,2,clean
BDNA0357,Midnight Escapist,5000,3,5,1,3,4,3,2,3,4,10,1,1,2,3,2.5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,2,1,1,1,0,0,0,0,1,0,1,2,3,2,1,0,0,0,0,0,3,2,189,399.0,592,833,150,250,0,1,1,0,1,0,1,3,7,1,2,5,3,2,1,1,clean
BDNA0358,Emotional Reader,15000,4,3,2,2,3,3,3,4,3,12,6,4,4,3,2.5,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,2,5,1,1,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,1,5,5,182,497.0,749,1060,750,1000,100,1,1,0,1,0,1,3,9,1,3,4,1,3,0,3,clean
BDNA0359,Non-Reader,15000,5,4,1,2,3,3,4,2,4,7,7,1,4,3,1.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,1,0,0,0,0,3,3,2,0,1,0,1,0,0,3,1,126,192.0,491,571,150,250,350,1,1,0,0,0,2,2,5,3,3,5,5,4,0,3,clean
BDNA0360,Emotional Reader,100000,4,2,1,3,2,4,4,5,3,2,5,5,5,4,2.5,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,3,5,1,0,0,0,0,0,0,0,0,2,4,2,1,0,0,1,0,0,2,5,574,1176.0,1779,2765,2500,4500,1500,1,1,1,0,0,1,2,4,1,1,3,3,3,0,3,clean
BDNA0361,Productivity Achiever,60000,5,3,1,2,3,5,3,3,3,5,3,2,2,5,2.5,0,1,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,3,5,0,0,0,0,0,0,1,0,0,1,3,3,1,0,0,0,1,0,4,5,427,925.0,1492,2196,2500,7500,750,1,0,0,0,0,2,2,8,4,3,1,3,1,1,3,clean
BDNA0362,Emotional Reader,5000,4,2,1,2,3,3,4,4,3,4,3,6,3,4,8.0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,3,2,1,0,0,1,1,0,1,0,0,3,1,2,0,0,0,0,0,0,3,3,145,377.0,648,899,150,250,100,0,1,0,0,1,4,4,5,2,3,1,1,4,0,1,clean
BDNA0363,Productivity Achiever,30000,7,1,4,3,3,5,3,4,2,7,3,5,2,3,5.0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,2,3,0,1,0,0,1,1,1,1,0,3,3,2,1,0,0,0,0,0,4,1,373,698.0,1147,1754,1500,2250,750,1,0,0,0,0,5,4,7,1,2,1,2,2,1,2,clean
BDNA0364,Emotional Reader,15000,5,1,1,2,2,3,2,4,3,5,7,2,4,3,2.5,0,0,0,0,1,0,3,1,0,1,1,0,0,0,1,0,1,2,2,1,1,1,1,1,1,0,0,0,2,2,3,0,0,0,0,0,0,1,3,271,575.0,762,1382,350,1000,350,0,0,0,1,0,1,3,4,3,5,3,1,1,1,1,clean
BDNA0365,Non-Reader,5000,3,2,1,1,3,3,3,4,1,3,3,5,6,1,5.0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,3,3,1,0,0,0,0,0,0,0,1,4,2,3,1,0,1,0,0,0,5,3,102,150.0,268,348,150,250,100,0,0,0,0,0,4,3,3,3,5,3,2,2,1,2,clean
BDNA0366,Productivity Achiever,30000,6,1,1,3,4,5,3,3,3,6,7,3,4,4,1.0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,1,0,0,3,1,0,1,1,0,0,0,0,0,1,2,4,2,0,0,0,0,0,1,3,1,388,864.0,1338,1962,1500,2250,350,1,0,0,0,1,2,3,9,1,1,5,3,2,1,1,clean
BDNA0367,Non-Reader,15000,6,1,2,3,2,3,3,3,3,5,4,6,6,1,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,0,1,0,0,0,0,2,2,3,0,0,1,0,0,0,3,3,215,290.0,368,617,150,250,350,1,0,0,0,0,1,4,4,4,4,3,2,4,0,3,clean
BDNA0368,Non-Reader,15000,3,5,2,1,3,3,3,2,2,4,4,6,5,1,2.5,0,0,0,1,0,0,4,0,0,1,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,0,0,1,3,76,129.0,277,357,150,250,350,0,0,0,1,1,2,2,5,1,3,5,5,5,0,1,clean
BDNA0369,Midnight Escapist,15000,3,2,1,3,2,2,2,3,4,7,1,3,6,5,8.0,0,1,0,1,1,1,4,1,0,0,0,0,1,0,1,0,0,3,1,0,1,1,1,0,0,0,0,1,3,3,2,1,1,1,0,1,0,1,4,248,585.0,1013,1420,350,1000,350,1,0,0,1,0,4,3,7,1,2,1,1,3,0,1,clean
BDNA0370,Midnight Escapist,15000,2,2,1,3,3,2,2,3,5,7,1,2,1,4,1.0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,3,1,1,0,1,0,1,0,1,1,0,2,1,1,0,0,0,0,0,1,4,2,227,514.0,711,1150,750,250,100,0,1,1,0,0,1,2,8,1,2,1,3,3,0,1,clean
BDNA0371,Midnight Escapist,30000,2,3,1,5,2,3,3,3,5,10,1,3,1,5,2.5,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,3,2,1,1,0,1,0,1,0,1,1,1,3,2,0,1,0,0,0,0,4,2,220,565.0,988,1536,1500,1000,350,0,0,0,0,0,4,1,9,2,2,4,1,2,1,1,clean
BDNA0372,Midnight Escapist,5000,3,3,1,3,3,2,3,4,4,11,2,1,1,3,2.5,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,4,2,1,1,1,1,1,0,1,0,0,3,3,2,0,0,1,0,0,0,1,5,30,326.0,433,812,150,250,100,1,1,1,1,0,1,1,7,3,1,2,3,4,0,1,clean
BDNA0373,Midnight Escapist,30000,2,1,2,2,3,3,3,4,4,13,4,1,6,5,2.5,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,2,1,0,1,0,0,0,1,0,1,2,2,1,0,1,0,0,0,0,6,3,292,589.0,1023,1103,1500,2250,750,1,1,0,0,0,2,2,6,1,1,1,3,4,0,1,clean
BDNA0374,Emotional Reader,15000,4,3,3,5,4,3,2,5,3,10,7,1,1,4,8.0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,1,0,2,4,0,1,0,1,0,1,1,1,1,3,3,3,1,1,0,0,1,0,4,1,220,466.0,619,770,350,1000,350,0,0,0,0,0,2,3,8,2,3,5,4,3,0,3,clean
BDNA0375,Midnight Escapist,15000,3,1,1,2,3,2,3,5,4,10,3,3,1,4,2.5,0,0,1,1,1,0,4,1,1,0,1,1,0,0,1,1,1,2,2,1,0,1,1,0,1,0,0,1,2,2,3,0,0,0,0,0,0,2,3,282,373.0,481,947,150,1000,350,1,0,0,0,1,1,1,10,4,2,1,3,2,1,1,clean
BDNA0376,Productivity Achiever,60000,5,1,2,3,4,4,4,2,2,5,3,3,2,5,0.0,1,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,2,4,1,0,0,1,0,0,1,1,0,4,3,3,0,0,0,0,1,1,2,1,451,951.0,1418,2290,2500,4500,750,0,1,0,0,0,1,4,10,3,1,4,3,1,1,3,clean
BDNA0377,Curious Explorer,15000,4,2,1,1,4,3,4,3,4,9,2,4,4,5,1.0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,3,3,1,1,1,1,1,0,0,0,0,3,2,3,0,0,1,0,1,0,2,2,120,373.0,671,824,350,1000,100,0,1,0,1,0,4,2,8,4,5,3,4,2,1,2,clean
BDNA0378,Midnight Escapist,5000,6,3,1,2,3,4,2,5,5,11,4,1,1,5,1.0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,0,1,0,0,0,2,2,2,0,0,0,0,1,0,1,1,142,329.0,406,657,150,250,100,0,0,0,0,0,4,1,9,3,5,1,2,3,0,1,clean
BDNA0379,Curious Explorer,15000,3,3,1,2,5,3,5,4,3,2,2,4,2,4,2.5,0,0,1,1,1,0,5,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,3,2,1,1,0,1,0,0,0,4,2,151,432.0,552,1011,750,1000,350,1,1,0,0,0,1,2,7,1,1,2,2,1,1,1,clean
BDNA0380,Midnight Escapist,5000,4,1,2,2,3,2,1,4,4,10,3,1,3,5,5.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,4,2,1,1,0,0,0,1,1,1,0,2,2,2,0,1,0,0,0,1,6,3,119,362.0,565,703,150,250,100,1,1,0,1,0,2,2,7,1,1,2,2,2,1,1,clean
BDNA0381,Midnight Escapist,30000,3,1,2,2,3,2,3,3,4,9,6,6,3,4,5.0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,2,1,0,1,0,1,0,0,1,0,1,2,1,1,0,1,1,0,0,0,3,5,265,615.0,982,1589,1500,2250,350,1,1,0,1,0,1,4,6,1,5,3,2,1,1,1,clean
BDNA0382,Emotional Reader,5000,5,2,1,2,5,4,3,5,4,5,2,3,3,3,5.0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,2,3,1,1,1,1,1,0,0,0,0,1,2,2,0,1,0,0,0,0,2,3,149,416.0,652,862,150,250,100,1,1,0,0,0,2,2,7,1,1,3,2,3,0,2,clean
BDNA0383,Emotional Reader,30000,6,2,1,4,3,2,2,4,2,10,7,3,3,5,5.0,0,0,1,0,0,0,4,1,0,1,0,0,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,0,1,1,255,525.0,850,1076,1500,1000,750,1,0,1,0,1,1,3,6,1,2,1,2,2,1,1,clean
BDNA0384,Curious Explorer,30000,4,1,1,1,5,3,3,3,3,8,3,4,3,5,2.5,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,1,3,3,3,1,0,0,0,0,1,6,1,135,294.0,523,603,1500,2250,350,1,1,1,1,1,2,2,6,4,3,1,2,2,1,1,clean
BDNA0385,Curious Explorer,15000,3,4,2,1,3,3,3,2,2,11,1,4,4,3,2.5,0,0,0,0,1,1,2,1,0,1,1,0,0,0,1,1,0,3,4,1,0,0,0,1,0,0,0,0,3,3,2,0,0,0,0,1,0,3,3,264,444.0,691,1179,350,1000,350,1,0,0,0,0,1,2,8,4,3,2,2,2,1,3,clean
BDNA0386,Curious Explorer,15000,3,3,1,5,5,5,4,3,3,7,3,4,4,3,1.0,0,0,0,1,1,0,3,1,0,1,0,1,0,0,1,0,1,2,3,1,1,0,0,1,1,0,0,0,1,1,3,1,0,0,0,0,0,2,2,222,387.0,708,939,350,250,350,1,0,1,0,1,2,2,9,2,3,1,3,2,1,2,clean
BDNA0387,Midnight Escapist,60000,2,2,2,3,2,3,2,3,5,8,2,3,1,5,2.5,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,4,2,1,0,0,0,1,1,1,1,0,2,1,1,1,0,0,0,0,0,1,4,271,744.0,1202,1728,2500,2250,750,1,0,1,0,0,4,2,5,1,2,3,2,3,0,1,clean
BDNA0388,Midnight Escapist,30000,3,3,1,2,4,2,3,4,4,13,3,3,2,4,2.5,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,3,4,0,1,0,1,0,1,0,1,0,1,2,1,0,0,0,0,0,1,4,2,212,548.0,984,1276,1500,1000,350,0,1,1,0,0,2,4,8,3,3,4,1,1,1,3,clean
BDNA0389,Curious Explorer,15000,4,1,2,2,5,3,3,4,3,9,1,2,4,5,2.5,1,0,1,0,0,0,2,1,1,1,0,0,0,0,1,1,1,2,1,1,1,0,0,1,0,0,1,0,3,2,1,0,0,1,1,0,1,3,4,156,299.0,529,709,350,1000,350,0,0,1,0,0,1,2,9,4,2,4,2,1,1,1,clean
BDNA0390,Curious Explorer,5000,7,2,1,1,5,3,5,4,3,7,4,3,6,5,2.5,1,0,0,1,0,0,3,0,1,1,0,0,0,0,1,0,0,1,3,0,1,0,1,1,0,0,1,1,1,3,1,0,1,0,0,0,0,2,3,194,263.0,554,634,150,250,100,1,1,0,1,1,1,2,9,1,1,5,4,2,1,2,clean
BDNA0391,Non-Reader,30000,3,1,1,1,3,4,3,3,3,7,5,5,3,3,2.5,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,4,2,3,0,0,1,0,0,0,4,5,224,582.0,1073,1368,1500,1000,350,0,0,0,0,0,5,4,3,1,3,2,5,3,0,1,clean
BDNA0392,Productivity Achiever,15000,3,2,2,3,3,5,3,3,4,2,3,5,6,4,2.5,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,1,1,3,3,0,1,0,1,0,0,0,1,0,3,1,2,1,0,1,0,0,1,4,5,304,804.0,1232,1887,750,1000,100,1,0,0,0,0,1,4,6,1,2,5,1,1,1,2,clean
BDNA0393,Productivity Achiever,30000,4,2,1,2,4,3,5,4,1,7,5,2,2,3,2.5,1,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,1,3,4,1,0,1,0,0,1,0,1,0,2,3,4,0,0,0,0,1,0,2,2,368,812.0,1262,1741,1500,2250,350,0,0,0,1,1,1,4,7,1,2,3,1,2,1,3,clean
BDNA0394,Curious Explorer,15000,7,2,2,2,3,3,4,3,3,5,1,1,5,5,5.0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,3,3,2,1,0,0,0,0,1,2,5,206,461.0,661,1006,350,1000,100,1,1,0,0,0,1,2,7,3,3,5,4,2,1,1,clean
BDNA0395,Productivity Achiever,30000,4,2,1,3,3,4,3,3,2,6,7,5,6,4,1.0,1,0,0,0,0,1,2,1,1,0,0,1,0,1,1,0,1,3,1,1,0,0,0,0,0,1,1,0,3,2,2,0,0,0,0,0,0,2,6,330,823.0,1172,2023,1500,2250,350,1,0,1,0,0,1,2,9,2,2,2,1,1,1,1,clean
BDNA0396,Non-Reader,5000,5,3,1,3,4,3,3,4,2,2,1,4,1,2,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,4,1,4,1,1,0,0,0,0,1,1,90,184.0,234,374,150,250,100,1,0,0,0,0,1,3,4,1,5,4,3,5,0,2,clean
BDNA0397,Curious Explorer,15000,3,1,2,2,4,3,4,4,2,4,2,4,4,5,5.0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,3,1,0,0,0,1,1,0,0,0,2,4,3,0,0,0,0,1,0,1,3,123,317.0,567,669,750,1000,350,1,0,0,0,0,1,1,8,4,1,1,1,2,1,2,clean
BDNA0398,Productivity Achiever,100000,4,4,1,4,2,5,2,2,2,4,2,2,4,5,8.0,1,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,2,1,1,1,0,0,1,1,1,0,0,1,2,2,0,0,0,1,0,0,2,4,544,1190.0,1932,2824,2500,7500,1500,0,0,0,0,0,1,3,8,1,3,1,1,2,1,1,clean
BDNA0399,Curious Explorer,60000,2,4,2,4,5,3,4,3,3,4,1,2,5,5,1.0,0,1,1,1,0,1,3,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,2,3,3,0,1,0,0,0,0,1,4,319,709.0,1188,1777,750,2250,750,1,0,0,1,0,4,3,6,3,2,1,2,2,1,1,clean
